rally_uid,actionId,pointId,serverGetPoint
15844,14,8,0.4225117862224579
15847,4,0,0.6050809621810913
15850,13,0,0.7407503724098206
15853,2,0,0.000507325807120651
15857,14,7,0.31028318405151367
15862,8,0,0.6186249852180481
15865,0,0,0.8794705271720886
15869,0,0,0.2805027663707733
15872,11,7,0.6592421531677246
15875,4,0,0.42048007249832153
15879,13,0,0.9276781678199768
15882,13,7,0.8350691795349121
15885,0,0,0.0005491278716363013
15889,2,0,0.0006017745472490788
15893,4,0,0.3748401701450348
15897,0,0,0.9605549573898315
15901,1,0,0.0005834869807586074
15905,4,0,0.6418976783752441
15907,13,0,0.22889114916324615
15910,8,0,0.0005307928076945245
15914,8,0,0.00043256033677607775
15917,4,0,0.4425647556781769
15920,8,0,0.0007196756196208298
15923,2,0,0.4147008955478668
15927,14,0,0.43918198347091675
15930,13,0,0.7719557285308838
15933,4,0,0.45488622784614563
15937,4,0,0.5131919980049133
15940,6,0,0.3785727322101593
15942,2,0,0.0005641063908115029
15945,7,7,0.6134148836135864
15948,0,0,0.35774555802345276
15951,3,0,0.573405385017395
15954,7,0,0.00047596637159585953
15957,1,0,0.0006521567702293396
15961,9,6,0.5058413147926331
15964,3,0,0.0004564470727927983
15967,1,0,0.0004865484079346061
15970,14,0,0.9249276518821716
15973,5,7,0.3525685966014862
15977,13,0,0.5342894196510315
15981,9,0,0.7091702818870544
15985,4,0,0.6449439525604248
15988,9,7,0.537338137626648
15992,1,7,0.609191358089447
15995,7,0,0.6016942262649536
15999,3,0,0.0006632547010667622
16003,9,0,0.0006410081987269223
16006,3,0,0.5417623519897461
16010,9,0,0.47159820795059204
16014,3,0,0.6957569718360901
16017,4,0,0.6751767992973328
16020,13,0,0.000439142226241529
16023,8,0,0.5695180296897888
16027,1,0,0.0007711917860433459
16030,1,0,0.5746964812278748
16032,8,0,0.7494139075279236
16035,13,0,0.6777167916297913
16039,13,0,0.7147079110145569
16042,0,0,0.0004371285322122276
16046,4,0,0.747334361076355
16049,4,0,0.5417940616607666
16052,6,9,0.4335949420928955
16056,1,0,0.6160717606544495
16060,9,0,0.6069097518920898
16063,4,0,0.5645042061805725
16064,1,0,0.0006245161639526486
16068,2,0,0.0005295062437653542
16071,1,9,0.7124013900756836
16075,9,0,0.8367626070976257
16078,4,0,0.7351314425468445
16081,7,0,0.6207026839256287
16085,6,0,0.7790312767028809
16088,4,0,0.17286404967308044
16091,1,7,0.7058409452438354
16094,2,0,0.299909770488739
16098,13,0,0.0005902182892896235
16102,7,0,0.5318412780761719
16105,6,0,0.5734880566596985
16106,6,9,0.7343835234642029
16109,1,0,0.7531852722167969
16113,4,0,0.4812866151332855
16117,2,0,0.7214179635047913
16121,2,0,0.7553312182426453
16124,4,0,0.6823197603225708
16127,1,7,0.49681994318962097
16131,13,0,0.4647050201892853
16135,1,0,0.47388017177581787
16138,4,0,0.6115952730178833
16141,1,0,0.0005394660402089357
16144,0,0,0.8492377996444702
16147,7,0,0.574009358882904
16151,2,0,0.0004485778626985848
16154,2,0,0.0004690708010457456
16158,6,0,0.0005558167467825115
16162,13,0,0.811640202999115
16165,2,0,0.32583746314048767
16168,13,0,0.7299935221672058
16170,4,0,0.6497493982315063
16173,11,2,0.6477720141410828
16176,13,0,0.9323102831840515
16183,11,2,0.5969253182411194
16187,4,0,0.4813428223133087
16189,4,0,0.636772632598877
16192,7,0,0.7047561407089233
16196,2,0,0.638615071773529
16200,0,0,0.8922179341316223
16203,11,5,0.5375267267227173
16205,7,0,0.0006178221665322781
16208,4,0,0.5473867058753967
16211,2,0,0.5348311066627502
16214,11,2,0.09913548082113266
16218,1,0,0.0005129578639753163
16222,11,0,0.0004527317069005221
16223,8,0,0.7316898107528687
16226,7,0,0.5298479795455933
16229,7,0,0.5865379571914673
16232,6,0,0.6401123404502869
16236,7,0,0.5412005186080933
16239,13,0,0.6016570329666138
16242,13,0,0.614794135093689
16246,1,0,0.0006006783805787563
16249,7,0,0.6754136681556702
16252,9,0,0.00040544659714214504
16256,8,0,0.7693832516670227
16259,1,0,0.0004399299214128405
16262,7,0,0.6117400527000427
16266,7,2,0.46956437826156616
16269,7,0,0.6754136681556702
16273,0,0,0.0005123235750943422
16276,0,0,0.0005316009046509862
16279,1,0,0.0005547074833884835
16283,2,0,0.7673237323760986
16287,4,0,0.7032968401908875
16288,8,0,0.7316898107528687
16291,6,8,0.4741683602333069
16294,13,0,0.5994876623153687
16297,7,0,0.7065380811691284
16300,2,0,0.0005571186193265021
16304,7,0,0.6200808882713318
16307,6,0,0.5096396207809448
16311,13,0,0.5865954160690308
16314,1,0,0.7177945971488953
16318,6,0,0.2757822871208191
16322,0,0,0.0004216797824483365
16326,0,0,0.0004554439801722765
16327,7,0,0.000518091837875545
16330,13,0,0.281436026096344
16333,7,0,0.6626909375190735
16337,7,0,0.4665382504463196
16340,1,0,0.0005298692267388105
16344,5,7,0.43552687764167786
16347,7,0,0.0005694191786460578
16350,2,6,0.4374893009662628
16354,4,0,0.6570851802825928
16358,1,7,0.5194463729858398
16362,6,0,0.00044735593837685883
16366,10,0,0.000590733194258064
16369,6,0,0.0005823849933221936
16371,6,0,0.0005505930166691542
16374,1,0,0.0005285152001306415
16378,1,0,0.0005343647790141404
16381,9,0,0.7202856540679932
16385,2,0,0.9392642974853516
16388,13,0,0.3088420629501343
16391,13,0,0.8158356547355652
16395,7,0,0.0005887055885978043
16399,1,0,0.0006430639186874032
16401,8,0,0.7057021856307983
16405,13,0,0.3458656668663025
16409,7,0,0.5609344244003296
16412,7,0,0.48010891675949097
16420,10,0,0.7204475402832031
16424,1,0,0.5159592628479004
16428,4,0,0.6312347054481506
16432,6,0,0.9303625226020813
16436,13,0,0.27742141485214233
16439,3,0,0.0005576724652200937
16440,7,0,0.6719331741333008
16444,13,0,0.7412290573120117
16448,5,0,0.6157855987548828
16451,10,0,0.0005088113248348236
16455,9,0,0.6431307792663574
16459,8,0,0.7521635890007019
16460,4,0,0.6073065400123596
16464,1,0,0.0005446946015581489
16468,13,0,0.7365437746047974
16471,0,0,0.9172449707984924
16475,13,0,0.9092486500740051
16476,5,0,0.5879343748092651
16480,7,0,0.6271926760673523
16484,7,0,0.5969454646110535
16488,0,0,0.7175664305686951
16491,13,0,0.9016661047935486
16498,2,0,0.0004300375876482576
16501,6,0,0.7934508919715881
16505,4,0,0.527590811252594
16509,14,8,0.3694736361503601
16512,14,0,0.9935226440429688
16513,2,0,0.00047841263585723937
16517,8,0,0.7242907285690308
16520,11,0,0.0005126643227413297
16523,4,0,0.4420815408229828
16526,13,0,0.8749983310699463
16528,6,0,0.00045391483581624925
16531,13,0,0.9210954904556274
16534,13,0,0.18157488107681274
16538,6,0,0.0005971284699626267
16541,8,0,0.46133533120155334
16545,7,0,0.0006575069855898619
16549,8,0,0.7064514756202698
16552,6,0,0.00046762038255110383
16556,7,0,0.00045241977204568684
16560,13,0,0.000455419416539371
16564,7,0,0.7077668309211731
16565,13,0,0.9617133140563965
16568,6,0,0.0005014686030335724
16571,7,0,0.0006095486460253596
16574,0,0,0.8598608374595642
16578,4,0,0.5383046269416809
16581,6,7,0.4504721760749817
16584,14,0,0.5148389339447021
16588,8,0,0.6894916892051697
16591,4,0,0.6441745758056641
16594,6,0,0.00037977989995852113
16597,6,0,0.00044131706818006933
16601,2,0,0.9306590557098389
16604,7,0,0.3145066797733307
16608,4,1,0.5624119639396667
16612,1,2,0.6373285055160522
16619,6,0,0.0005708407843485475
16623,7,1,0.009355536662042141
16626,6,0,0.00038298446452245116
16630,6,0,0.00044345998321659863
16634,13,0,0.3984197974205017
16638,7,0,0.0004575212951749563
16639,13,0,0.7662816643714905
16643,11,1,0.2508886754512787
16647,2,0,0.40911704301834106
16650,13,0,0.7813295722007751
16654,7,1,0.43460848927497864
16658,4,0,0.4787196218967438
16659,2,0,0.5822495222091675
16663,7,0,0.5679505467414856
16666,11,1,0.5590741038322449
16670,13,0,0.3420961797237396
16674,11,1,0.33707869052886963
16678,2,0,0.0007094644824974239
16681,2,8,0.42541763186454773
16684,13,0,0.08861920237541199
16687,11,2,0.5382775664329529
16690,14,7,0.36445707082748413
16694,5,0,0.5559467077255249
16696,13,0,0.5648425817489624
16699,0,0,0.18612386286258698
16702,3,0,0.0009155893931165338
16706,7,0,0.34376809000968933
16710,7,0,0.0033511430956423283
16713,3,8,0.6194668412208557
16717,5,0,0.5700777769088745
16721,5,0,0.8133915662765503
16724,13,0,0.2563362419605255
16727,14,0,0.5929471850395203
16731,2,0,0.0005532715003937483
16735,3,7,0.30035242438316345
16738,4,0,0.5012800097465515
16742,2,0,0.6920897364616394
16746,6,7,0.32800063490867615
16747,13,0,0.0005739387706853449
16751,1,0,0.00046930095413699746
16755,11,2,0.5153473019599915
16759,1,0,0.37355396151542664
16763,7,0,0.5467691421508789
16766,5,9,0.7297744750976562
16767,1,9,0.32674357295036316
16770,11,2,0.5090427398681641
16774,13,0,0.14850275218486786
16778,6,0,0.5650973320007324
16782,5,0,0.7545274496078491
16785,13,0,0.9821274876594543
16789,2,0,0.000677823438309133
16793,6,0,0.3607584536075592
16795,13,0,0.3459531366825104
16798,5,9,0.35362014174461365
16802,0,0,0.40968912839889526
16805,5,9,0.5835949778556824
16808,5,9,0.4805457293987274
16811,3,0,0.000532844802364707
16814,7,0,0.6324657201766968
16817,13,0,0.8086090087890625
16821,1,8,0.6704239249229431
16824,1,0,0.7475600838661194
16828,10,0,0.5191068649291992
16831,4,0,0.7081779837608337
16834,11,0,0.6438133120536804
16838,0,0,0.0004994526971131563
16842,11,0,0.0004741694428957999
16844,2,0,0.0007016941672191024
16847,11,0,0.00046896710409782827
16851,4,0,0.7131965756416321
16855,11,0,0.0005931694759055972
16859,13,0,0.8888818025588989
16862,5,0,0.7913404703140259
16866,13,0,0.26792463660240173
16870,13,0,0.0005317625473253429
16874,4,0,0.6791220307350159
16877,7,1,0.06240905821323395
16881,0,0,0.0003580126794986427
16885,7,0,0.47927361726760864
16889,1,5,0.6235317587852478
16892,13,0,0.7753170728683472
16895,8,0,0.7773496508598328
16898,3,7,0.36515671014785767
16900,1,7,0.5995882749557495
16903,7,0,0.4967225193977356
16906,1,0,0.8338025212287903
16909,0,0,0.0004223711439408362
16912,7,0,0.4823170006275177
16917,6,0,0.0006785110454075038
16921,7,0,0.39961743354797363
16924,13,0,0.6966501474380493
16927,10,0,0.563255786895752
16931,6,0,0.0003814204246737063
16935,8,0,0.654437243938446
16939,1,7,0.5640342235565186
16942,8,0,0.6171467304229736
16945,1,0,0.0004888039547950029
16948,13,0,0.170448899269104
16952,8,0,0.7920218706130981
16955,7,0,0.46757668256759644
16958,10,0,0.4657808542251587
16962,11,0,0.4898965358734131
16966,7,0,0.0003979992470704019
16968,6,7,0.48873087763786316
16971,0,0,0.0005682800547219813
16974,6,0,0.961571455001831
16977,1,0,0.7714641690254211
16980,1,0,0.0006518140435218811
16984,0,0,0.9566628336906433
16988,13,0,0.7925657033920288
16992,11,0,0.6240101456642151
16996,7,0,0.0005306552047841251
16997,1,7,0.5418281555175781
17000,6,0,0.9908574223518372
17004,5,0,0.3641081750392914
17007,2,0,0.0004844228969886899
17011,7,0,0.5888343453407288
17015,2,0,0.0004936626646667719
17018,0,0,0.2558838725090027
17022,1,8,0.5360410213470459
17026,2,0,0.0004827250086236745
17029,6,8,0.399129182100296
17032,6,0,0.7667258977890015
17036,13,0,0.0004513454914558679
17039,2,0,0.6880587339401245
17043,13,9,0.7683098912239075
17046,0,0,0.9129432439804077
17050,7,0,0.11360801011323929
17054,2,0,0.00042597405263222754
17058,7,0,0.6662697792053223
17062,2,0,0.4626445472240448
17065,6,0,0.0005328267579898238
17068,11,0,0.5789592266082764
17072,9,0,0.00046513808774761856
17076,7,0,0.57365882396698
17079,7,0,0.0005791266448795795
17083,2,0,0.4298767149448395
17087,0,0,0.8578569293022156
17088,7,0,0.0005892248591408134
17091,11,1,0.525948703289032
17095,10,0,0.0005195846315473318
17099,1,0,0.0005156929255463183
17102,0,0,0.6937146186828613
17106,8,0,0.654437243938446
17109,7,0,0.7343542575836182
17113,1,0,0.6683262586593628
17117,1,0,0.5440303087234497
17119,7,0,0.6195361018180847
17123,3,7,0.4213148057460785
17127,0,0,0.8826923966407776
17133,13,0,0.0004612807824742049
17136,7,0,0.00045815238263458014
17138,3,0,0.509565532207489
17142,0,0,0.08292661607265472
17146,10,0,0.599125862121582
17149,3,7,0.3334861099720001
17157,0,0,0.8434993624687195
17161,7,0,0.4730857014656067
17164,1,5,0.6518615484237671
17171,12,0,0.0005393066676333547
17174,7,1,0.5606693625450134
17178,6,0,0.6981916427612305
17181,1,0,0.0006760151591151953
17183,7,0,0.579606294631958
17187,9,0,0.5466687083244324
17191,8,0,0.0004719306598417461
17199,1,0,0.0005539084086194634
17202,7,0,0.5642834305763245
17206,1,0,0.0004530701844487339
17210,3,0,0.6566095352172852
17214,9,0,0.2805497348308563
17218,9,0,0.00045338034396991134
17221,10,0,0.0008265395299531519
17224,7,0,0.5467016100883484
17227,0,0,0.6900445818901062
17230,13,0,0.7828595638275146
17234,7,0,0.6837125420570374
17237,13,0,0.6988785862922668
17240,0,0,0.0004863708163611591
17241,7,0,0.0005609406507574022
17244,3,0,0.612005352973938
17248,10,0,0.4443315267562866
17252,3,0,0.0005055334186181426
17256,1,0,0.00048706744564697146
17259,1,0,0.0005130695644766092
17260,10,0,0.0005787169211544096
17264,7,0,0.5558355450630188
17267,3,0,0.5542858839035034
17271,3,0,0.7218234539031982
17274,0,0,0.0005318689509294927
17278,1,7,0.7120224237442017
17281,3,0,0.0005906839505769312
17284,3,0,0.696719765663147
17288,4,0,0.6675613522529602
17291,14,0,0.760229766368866
17298,9,0,0.8776646256446838
17305,8,0,0.7144330739974976
17306,8,0,0.7823318243026733
17317,1,0,0.0005199286970309913
17321,3,7,0.7163954377174377
17325,8,0,0.7222979664802551
17332,8,0,0.40952637791633606
17335,3,7,0.5178942680358887
17339,14,0,0.8601688146591187
17343,12,0,0.08970348536968231
17345,3,0,0.0006128004752099514
17348,14,0,0.8142424821853638
17356,0,0,0.9475387334823608
17359,11,0,0.5857599377632141
17360,8,0,0.0007452676072716713
17363,8,0,0.6671837568283081
17373,9,0,0.8968601822853088
17376,11,7,0.6166488528251648
17379,13,0,0.761928915977478
17383,4,0,0.6606734395027161
17386,7,1,0.17291393876075745
17390,6,0,0.0003640787908807397
17394,4,0,0.49051791429519653
17398,6,0,0.0004649853799492121
17402,6,0,0.0005269823595881462
17406,1,0,0.4770797789096832
17407,6,0,0.2864890992641449
17410,8,0,0.7327497601509094
17413,1,0,0.623706042766571
17416,6,7,0.6336393356323242
17419,2,0,0.42749878764152527
17423,0,7,0.41375499963760376
17426,6,0,0.0005394330946728587
17429,13,0,0.00035653242957778275
17432,8,0,0.7739459872245789
17435,7,0,0.17571231722831726
17438,7,0,0.5078768730163574
17441,7,0,0.1499742865562439
17444,6,0,0.0005375001928769052
17448,4,1,0.5356446504592896
17452,1,0,0.5248952507972717
17456,11,0,0.000451036001322791
17460,4,0,0.620114266872406
17463,8,0,0.7176535129547119
17466,1,7,0.499265193939209
17470,13,0,0.0003839222772512585
17474,13,0,0.7433720827102661
17478,0,0,0.000376916432287544
17483,11,1,0.5361108779907227
17487,1,0,0.0005142453592270613
17490,1,0,0.0008063122513704002
17496,6,0,0.0004925050307065248
17499,13,0,0.6489904522895813
17502,5,0,0.7136239409446716
17506,10,0,0.5544441938400269
17509,6,0,0.21064092218875885
17512,11,3,0.5029290318489075
17515,8,0,0.71917325258255
17518,13,0,0.00043294893112033606
17522,1,0,0.6148039102554321
17526,13,0,0.49128925800323486
17530,3,0,0.37600991129875183
17533,3,0,0.0005470817559398711
17537,8,0,0.5856154561042786
17541,10,0,0.5908137559890747
17545,8,0,0.6310011148452759
17546,3,0,0.7257788777351379
17550,0,0,0.14237302541732788
17554,11,1,0.3676877021789551
17557,8,0,0.5942607522010803
17560,13,0,0.0005530279595404863
17564,13,0,0.33648937940597534
17568,5,0,0.468589723110199
17572,13,0,0.23869825899600983
17575,9,0,0.6723606586456299
17578,3,0,0.0006065822090022266
17581,7,0,0.6218185424804688
17584,7,0,0.5799034833908081
17588,7,1,0.1958109438419342
17591,11,1,0.0010915632592514157
17594,13,0,0.5622103810310364
17598,1,0,0.00045275158481672406
17599,0,0,0.7654638886451721
17603,0,0,0.9406694769859314
17606,6,0,0.00041174638317897916
17610,7,0,0.0004248570476192981
17614,7,0,0.00045535320532508194
17617,0,0,0.8734797835350037
17621,8,0,0.6737304925918579
17625,6,0,0.00036289053969085217
17629,7,0,0.00043529682443477213
17633,6,0,0.9652625918388367
17636,4,0,0.732804536819458
17639,4,0,0.6076154112815857
17642,6,0,0.0003920577000826597
17646,0,0,0.0004021287604700774
17650,4,0,0.6400139927864075
17654,0,0,0.7629232406616211
17658,0,0,0.4983886182308197
17662,0,0,0.9928216338157654
17665,1,0,0.0005822725943289697
17669,4,0,0.618255615234375
17672,0,0,0.4790799915790558
17674,1,2,0.6654769778251648
17678,3,7,0.5165270566940308
17682,4,0,0.25921502709388733
17685,0,0,0.283366858959198
17689,3,7,0.5732153654098511
17692,5,0,0.8051770329475403
17696,10,0,0.0005537655670195818
17700,1,0,0.0005785881076008081
17703,0,0,0.7741855978965759
17706,0,0,0.9671747088432312
17710,9,0,0.554972231388092
17714,1,0,0.0006650285795331001
17718,1,0,0.5796124935150146
17721,3,0,0.9593040943145752
17724,7,0,0.5755833387374878
17728,13,0,0.5611048936843872
17731,1,0,0.000590937677770853
17736,1,9,0.2703700363636017
17740,14,8,0.5609548687934875
17743,12,4,0.8958842754364014
17746,3,0,0.0005121922586113214
17749,12,0,0.8576145172119141
17752,13,0,0.849532961845398
17756,1,0,0.0005775798344984651
17759,3,6,0.4690339267253876
17763,1,7,0.4281619191169739
17765,11,4,0.696517288684845
17768,14,0,0.9585782885551453
17771,4,0,0.727112352848053
17775,11,7,0.4693257212638855
17778,3,0,0.0007413850398734212
17781,1,0,0.0005681755719706416
17785,13,0,0.838762104511261
17789,4,0,0.2941235303878784
17793,0,0,0.0004852589627262205
17797,4,0,0.45558834075927734
17800,7,1,0.5232299566268921
17804,0,0,0.0004801976610906422
17807,4,0,0.35140353441238403
17811,4,0,0.3723565638065338
17814,0,0,0.00040838404675014317
17818,0,0,0.00038714215043000877
17820,4,0,0.6882851123809814
17823,2,8,0.3609314262866974
17826,11,1,0.4085903465747833
17830,13,0,0.613031268119812
17834,0,0,0.7191057801246643
17838,4,0,0.5666927695274353
17839,13,0,0.8641698956489563
17842,8,0,0.686632513999939
17846,0,0,0.0004347019421402365
17850,0,0,0.9940454959869385
17854,13,0,0.7661458253860474
17857,1,0,0.616611659526825
17861,13,0,0.0005488068563863635
17863,0,0,0.17482289671897888
17867,4,0,0.4989491105079651
17871,1,0,0.0004582239780575037
17875,11,0,0.5628429055213928
17879,11,0,0.7072328329086304
17883,6,0,0.000534457212779671
17886,0,0,0.00043114341679029167
17890,13,0,0.0004998022341169417
17893,11,1,0.003330829320475459
17897,9,0,0.7529191970825195
17900,1,0,0.5423751473426819
17904,10,0,0.46116265654563904
17912,1,0,0.6698072552680969
17916,6,9,0.4602803885936737
17919,2,0,0.00043918410665355623
17923,1,0,0.0005447003059089184
17926,7,0,0.5616089701652527
17929,7,2,0.7006410956382751
17930,7,0,0.0005731463897973299
17933,8,0,0.5941612720489502
17937,1,0,0.38051658868789673
17940,11,1,0.4540579617023468
17944,13,0,0.6902607083320618
17947,7,0,0.6925945281982422
17948,8,0,0.658494770526886
17952,11,2,0.36664554476737976
17955,2,0,0.0005806235712952912
17958,7,0,0.5506572127342224
17962,13,0,0.9887021780014038
17966,7,0,0.7293648719787598
17970,7,0,0.00048750569112598896
17974,7,0,0.6962733268737793
17977,7,0,0.4599974751472473
17981,9,0,0.00044094829354435205
17985,2,7,0.7476286888122559
17988,8,0,0.6378431916236877
17992,7,0,0.00047730555525049567
17995,1,0,0.0004259994893800467
17998,3,0,0.32475852966308594
18001,3,0,0.0005633667460642755
18004,5,0,0.8129785656929016
18007,11,0,0.0004912252770736814
18010,13,0,0.7258625626564026
18014,13,0,0.7133604884147644
18017,13,0,0.7913426756858826
18020,13,0,0.26533907651901245
18024,1,0,0.5606289505958557
18027,8,0,0.6886646747589111
18031,4,0,0.6725266575813293
18034,1,0,0.7924579977989197
18037,13,0,0.0004182157863397151
18040,8,0,0.6951714158058167
18043,13,0,0.0006131036789156497
18047,1,0,0.0005050734616816044
18051,4,0,0.5012800097465515
18055,3,7,0.5519281029701233
18059,13,0,0.6454240083694458
18062,2,0,0.6354380249977112
18065,7,0,0.0007368665537796915
18068,4,0,0.7351314425468445
18071,13,0,0.6876724362373352
18074,6,0,0.000609682232607156
18077,13,0,0.5475152134895325
18080,13,0,0.3496614098548889
18084,6,0,0.6046084761619568
18087,1,7,0.7177579402923584
18088,1,0,0.4907039701938629
18091,1,0,0.6288213133811951
18094,4,0,0.6934812664985657
18098,4,0,0.6073541045188904
18102,1,0,0.616435170173645
18106,8,0,0.733024001121521
18108,7,0,0.7287910580635071
18111,2,0,0.0005365121178328991
18115,4,0,0.5644036531448364
18119,7,0,0.5988762378692627
18125,1,0,0.6654046773910522
18127,2,0,0.0006080150487832725
18131,7,0,0.47588956356048584
18135,0,0,0.0006478120922110975
18139,4,0,0.5761786699295044
18143,7,0,0.5781939029693604
18146,1,0,0.0006327927112579346
18150,3,7,0.48470214009284973
