rally_uid,actionId,pointId,serverGetPoint
15713,5,9,0.7932653427124023
15720,8,7,0.9995124340057373
15723,6,8,0.16822993755340576
15727,6,9,0.8779988288879395
15731,7,0,0.9998151659965515
15732,13,5,0.9706530570983887
15735,6,7,0.731370210647583
15739,6,5,0.9524797201156616
15742,6,9,0.008243625983595848
15746,6,7,0.21263502538204193
15748,12,7,0.08379985392093658
15751,9,0,0.9997758269309998
15754,1,7,0.964401364326477
15757,1,7,0.008600328117609024
15761,8,7,0.9997580647468567
15765,7,0,0.9998462200164795
15769,2,7,0.06597735732793808
15773,10,0,0.9996615648269653
15777,1,7,0.011046658270061016
15780,3,8,0.010748620145022869
15783,8,7,0.009320762939751148
15786,0,9,0.884819746017456
15789,2,8,0.16478894650936127
15793,1,7,0.006119320169091225
15796,7,0,0.9997125267982483
15799,8,7,0.007277235388755798
15802,10,0,0.9999079704284668
15805,8,7,0.9998959302902222
15809,8,7,0.009551809169352055
15812,7,0,0.9997528195381165
15815,9,9,0.9998524188995361
15818,8,7,0.9995124340057373
15822,1,7,0.00956313032656908
15826,1,7,0.010338607244193554
15829,10,5,0.9655448198318481
15832,8,0,0.9998039603233337
15836,1,7,0.16833628714084625
15839,7,0,0.9997616410255432
15841,9,8,0.999954104423523
15844,14,8,0.32875096797943115
15847,4,0,0.9998397827148438
15850,13,9,0.9661059379577637
15853,6,7,0.009734835475683212
15857,14,7,0.23614807426929474
15862,4,7,0.9996553659439087
15865,0,8,0.9598640203475952
15869,5,8,0.1643063724040985
15872,4,8,0.9616283178329468
15875,4,7,0.9998090863227844
15879,0,9,0.9706070423126221
15882,13,8,0.9696967601776123
15885,0,7,0.009274758398532867
15889,13,9,0.01232132874429226
15893,4,0,0.9993699193000793
15897,2,9,0.8051103353500366
15901,1,7,0.008748174645006657
15905,4,0,0.9993993043899536
15907,5,7,0.08428210765123367
15910,8,7,0.009029158391058445
15914,9,7,0.007792036514729261
15917,4,0,0.9997346997261047
15920,8,7,0.011573925614356995
15923,6,8,0.16634142398834229
15927,6,7,0.23041091859340668
15930,13,8,0.96537846326828
15933,4,7,0.999512791633606
15937,4,8,0.9993398785591125
15940,13,8,0.08784596621990204
15942,6,7,0.009495229460299015
15945,4,8,0.9667406678199768
15948,2,8,0.23659013211727142
15951,2,7,0.2318822145462036
15954,4,7,0.006870743818581104
15957,1,7,0.012505466118454933
15961,8,9,0.9675938487052917
15964,9,8,0.006834507919847965
15967,1,7,0.006058552768081427
15970,9,8,0.891709566116333
15973,13,8,0.08557871729135513
15977,13,7,0.08364589512348175
15981,9,7,0.9994539618492126
15985,9,7,0.9995852112770081
15988,3,7,0.08860331773757935
15992,1,8,0.16294436156749725
15995,4,0,0.9998929500579834
15999,3,7,0.00975113920867443
16003,8,7,0.01173441018909216
16006,8,7,0.09100397676229477
16010,0,7,0.27890849113464355
16014,8,9,0.9636468887329102
16017,4,0,0.999855637550354
16020,6,7,0.007814021781086922
16023,9,7,0.9998893737792969
16027,8,7,0.012663823552429676
16030,1,7,0.08648621290922165
16032,9,8,0.9999340772628784
16035,13,9,0.8755155801773071
16039,13,9,0.8809475302696228
16042,6,7,0.006461992394179106
16046,4,0,0.9998540878295898
16049,4,0,0.999687910079956
16052,6,7,0.23249347507953644
16056,8,7,0.9998621940612793
16060,4,0,0.9999192953109741
16063,4,0,0.9997569918632507
16064,10,7,0.007911968976259232
16068,6,7,0.007403056137263775
16071,6,9,0.9661434292793274
16075,9,7,0.9999738931655884
16078,4,0,0.9998892545700073
16081,4,0,0.9997513890266418
16085,6,8,0.9701454639434814
16088,4,0,0.9998620748519897
16091,1,7,0.9651800990104675
16094,0,8,0.07850679010152817
16098,13,7,0.008293386548757553
16102,4,0,0.9992781281471252
16105,6,9,0.8885534405708313
16106,6,9,0.9682118892669678
16109,8,7,0.9999384880065918
16113,4,0,0.9997231364250183
16117,13,9,0.9634734988212585
16121,13,8,0.967616617679596
16124,4,0,0.9998509883880615
16127,1,8,0.221109077334404
16131,0,8,0.7103677988052368
16135,1,7,0.1705552488565445
16138,4,0,0.9998534917831421
16141,8,7,0.008959004655480385
16144,0,8,0.9688627123832703
16147,4,0,0.9997908473014832
16151,6,9,0.008233935572206974
16154,6,7,0.008868319913744926
16158,6,7,0.007233490236103535
16162,13,7,0.9688319563865662
16165,2,8,0.16593503952026367
16168,13,9,0.9648752212524414
16170,4,0,0.9998419284820557
16173,11,9,0.9599958658218384
16176,13,8,0.9703838229179382
16183,11,9,0.9591408967971802
16187,11,8,0.9996964931488037
16189,4,8,0.9999005794525146
16192,4,0,0.9999376535415649
16196,13,9,0.9626645445823669
16200,13,5,0.9608821868896484
16203,7,5,0.9584099650382996
16205,7,8,0.009232972748577595
16208,4,0,0.9998102784156799
16211,13,8,0.1675398200750351
16214,11,8,0.9996720552444458
16218,7,7,0.008933947421610355
16222,11,9,0.007464656140655279
16223,9,7,0.9997327923774719
16226,7,8,0.999600350856781
16229,7,0,0.9986258745193481
16232,6,8,0.1743214726448059
16236,4,8,0.9995763897895813
16239,6,5,0.9574143290519714
16242,6,5,0.9602600336074829
16246,1,7,0.008950499817728996
16249,4,8,0.9996854066848755
16252,6,9,0.005311418790370226
16256,9,7,0.9998660087585449
16259,7,7,0.007036019582301378
16262,10,0,0.9996496438980103
16266,11,8,0.9995750784873962
16269,4,8,0.9996854066848755
16273,6,9,0.0067535024136304855
16276,2,7,0.00818750262260437
16279,1,7,0.008063302375376225
16283,13,9,0.9580435156822205
16287,4,0,0.9998239874839783
16288,9,7,0.9997327923774719
16291,6,7,0.07999127358198166
16294,6,5,0.9497269988059998
16297,4,0,0.9998514652252197
16300,2,7,0.008735088631510735
16304,11,0,0.9995892643928528
16307,5,8,0.15154840052127838
16311,13,9,0.9533774256706238
16314,6,5,0.9622288346290588
16318,6,7,0.07626741379499435
16322,2,7,0.0061162617057561874
16326,6,7,0.0060923281125724316
16327,7,9,0.006325561087578535
16330,13,7,0.07359807193279266
16333,4,0,0.9993847608566284
16337,11,0,0.9993933439254761
16340,1,7,0.007197950500994921
16344,5,8,0.26474708318710327
16347,7,7,0.006603733636438847
16350,2,9,0.6465389728546143
16354,4,0,0.9998109936714172
16358,6,9,0.8733376264572144
16362,6,8,0.007527010049670935
16366,1,9,0.009445042349398136
16369,6,7,0.00853586383163929
16371,6,7,0.005942204035818577
16374,1,8,0.008441606536507607
16378,1,7,0.009084136225283146
16381,9,7,0.9998462200164795
16385,13,5,0.7772866487503052
16388,13,8,0.07579748332500458
16391,6,5,0.961683988571167
16395,7,7,0.007780284620821476
16399,1,7,0.00958428904414177
16401,8,7,0.9998822212219238
16405,6,7,0.08771365880966187
16409,10,0,0.999800980091095
16412,7,8,0.9992780089378357
16420,8,0,0.99967360496521
16424,1,7,0.9574403762817383
16428,4,0,0.9995318651199341
16432,6,9,0.7952257990837097
16436,13,7,0.07599181681871414
16439,1,7,0.009789198637008667
16440,7,8,0.9998701810836792
16444,13,8,0.9620359539985657
16448,5,5,0.9598183631896973
16451,1,9,0.0068266247399151325
16455,9,7,0.9995152950286865
16459,9,7,0.9998717308044434
16460,11,8,0.9997105002403259
16464,1,7,0.009004977531731129
16468,13,8,0.9644621014595032
16471,13,8,0.972754955291748
16475,13,8,0.9687328934669495
16476,5,8,0.9659892320632935
16480,4,0,0.9998476505279541
16484,4,0,0.9998418092727661
16488,0,9,0.8849214911460876
16491,13,9,0.8846058249473572
16498,5,9,0.0056418124586343765
16501,6,8,0.9670459032058716
16505,4,0,0.9995879530906677
16509,6,7,0.22375160455703735
16512,13,9,0.8153234720230103
16513,13,7,0.008629072457551956
16517,9,7,0.9999209642410278
16520,4,7,0.009718228131532669
16523,4,0,0.9995604157447815
16526,6,9,0.9730021953582764
16528,2,7,0.007022712845355272
16531,13,7,0.9717857241630554
16534,13,7,0.09719779342412949
16538,6,7,0.011419485323131084
16541,8,7,0.9994865655899048
16545,11,7,0.009258901700377464
16549,9,9,0.999929666519165
16552,6,7,0.009994623251259327
16556,11,9,0.007847349159419537
16560,2,7,0.01190816331654787
16564,7,0,0.9677177667617798
16565,6,9,0.7998799085617065
16568,6,7,0.011803032830357552
16571,11,9,0.009076416492462158
16574,14,7,0.875282883644104
16578,4,0,0.9998607635498047
16581,6,7,0.09226928651332855
16584,2,8,0.7586892247200012
16588,8,8,0.9998871088027954
16591,11,0,0.9998297691345215
16594,6,8,0.006837541237473488
16597,6,7,0.007832275703549385
16601,2,9,0.7928667664527893
16604,4,8,0.999843955039978
16608,11,8,0.9997454285621643
16612,4,9,0.966801643371582
16619,6,8,0.00979743991047144
16623,4,8,0.9998028874397278
16626,6,7,0.006741821765899658
16630,6,9,0.010655626654624939
16634,13,7,0.09520899504423141
16638,7,9,0.012164445593953133
16639,13,9,0.9708482027053833
16643,11,8,0.9996614456176758
16647,2,8,0.16245310008525848
16650,13,9,0.8855172991752625
16654,4,8,0.9999257326126099
16658,4,0,0.9998761415481567
16659,6,7,0.8833943605422974
16663,4,8,0.9999085664749146
16666,4,8,0.9996604919433594
16670,13,8,0.15396858751773834
16674,4,8,0.9997898936271667
16678,6,7,0.009485834278166294
16681,2,7,0.22286297380924225
16684,13,7,0.08075010031461716
16687,11,9,0.9597658514976501
16690,1,7,0.06297635287046432
16694,5,9,0.8615866303443909
16696,13,9,0.9618743062019348
16699,0,8,0.09358559548854828
16702,8,7,0.012344584800302982
16706,4,8,0.9996472597122192
16710,4,0,0.999854564666748
16713,3,9,0.6729850769042969
16717,13,9,0.8734765648841858
16721,9,9,0.9692398309707642
16724,5,7,0.21100333333015442
16727,2,9,0.7112475037574768
16731,2,7,0.007985040545463562
16735,1,9,0.6854303479194641
16738,4,0,0.9996846914291382
16742,2,8,0.1717284470796585
16746,6,7,0.08597426116466522
16747,6,7,0.009815181605517864
16751,1,7,0.006673990283161402
16755,11,8,0.1557331532239914
16759,1,7,0.07369879633188248
16763,4,0,0.9997859597206116
16766,5,9,0.8853927850723267
16767,5,7,0.07102562487125397
16770,11,9,0.9995797276496887
16774,13,7,0.07831394672393799
16778,6,9,0.9563605785369873
16782,5,9,0.8853916525840759
16785,13,7,0.7967836260795593
16789,6,7,0.009540599770843983
16793,6,8,0.07506868243217468
16795,13,7,0.07480120658874512
16798,6,7,0.699212908744812
16802,0,8,0.162817120552063
16805,6,7,0.18132443726062775
16808,6,7,0.386628657579422
16811,1,8,0.00745823560282588
16814,7,0,0.9997397065162659
16817,13,5,0.8664464354515076
16821,6,5,0.9629384875297546
16824,1,7,0.9605817794799805
16828,10,0,0.9997548460960388
16831,4,0,0.9999229907989502
16834,11,8,0.9999420642852783
16838,13,7,0.01166120171546936
16842,11,9,0.010862769559025764
16844,6,7,0.013029390946030617
16847,4,7,0.007823428139090538
16851,4,7,0.9999501705169678
16855,11,9,0.011506488546729088
16859,13,7,0.976387619972229
16862,5,8,0.9692064523696899
16866,13,8,0.09038762003183365
16870,13,7,0.01597059890627861
16874,4,7,0.9999433755874634
16877,4,7,0.9998388290405273
16881,0,7,0.008710437454283237
16885,7,0,0.9998173117637634
16889,1,7,0.9609599113464355
16892,6,5,0.9632952213287354
16895,9,7,0.999915361404419
16898,6,9,0.8520079851150513
16900,1,7,0.08565753698348999
16903,7,9,0.9994006156921387
16906,9,7,0.9999221563339233
16909,0,8,0.008097222074866295
16912,7,8,0.99947589635849
16917,6,7,0.010594354011118412
16921,7,8,0.9993942975997925
16924,6,5,0.9585477709770203
16927,8,0,0.9991300702095032
16931,6,7,0.005340291652828455
16935,9,7,0.9996867179870605
16939,1,7,0.961582601070404
16942,8,7,0.9998002648353577
16945,1,7,0.006844150833785534
16948,13,7,0.08683402836322784
16952,9,7,0.9999105930328369
16955,7,9,0.9997681975364685
16958,10,7,0.9994303584098816
16962,11,8,0.9992433786392212
16966,7,9,0.005944595672190189
16968,6,8,0.07483033090829849
16971,13,8,0.007129673380404711
16974,6,7,0.7877414226531982
16977,9,7,0.9999171495437622
16980,1,7,0.011314041912555695
16984,0,9,0.8985447287559509
16988,6,7,0.9610028266906738
16992,11,0,0.9997500777244568
16996,7,7,0.0085002351552248
16997,1,7,0.07683339715003967
17000,6,9,0.8062475323677063
17004,6,7,0.1510569006204605
17007,6,9,0.005662437062710524
17011,7,8,0.9998140931129456
17015,6,8,0.007410993333905935
17018,0,7,0.07518478482961655
17022,1,7,0.9580013155937195
17026,6,7,0.010104823857545853
17029,6,7,0.21845515072345734
17032,6,9,0.8741817474365234
17036,6,9,0.006030717398971319
17039,1,8,0.959194004535675
17043,12,5,0.9560990929603577
17046,0,8,0.9651403427124023
17050,4,8,0.9995036125183105
17054,5,7,0.0051205456256866455
17058,9,0,0.9997813105583191
17062,13,7,0.07924803346395493
17065,9,7,0.007719950284808874
17068,11,8,0.9995971322059631
17072,6,9,0.00770854065194726
17076,11,0,0.9994729161262512
17079,7,9,0.008868076838552952
17083,5,8,0.15933704376220703
17087,0,5,0.8853168487548828
17088,7,7,0.009485412389039993
17091,11,8,0.9994109869003296
17095,1,7,0.008043517358601093
17099,1,7,0.0066574933007359505
17102,0,8,0.163968026638031
17106,9,7,0.9996867179870605
17109,4,0,0.9998452663421631
17113,9,7,0.9997887015342712
17117,1,8,0.9648155570030212
17119,10,0,0.9998329877853394
17123,6,7,0.08809340745210648
17127,5,5,0.9659486413002014
17133,6,7,0.005399663001298904
17136,1,9,0.007341099437326193
17138,6,8,0.15691088140010834
17142,0,8,0.07948622107505798
17146,10,0,0.9992749094963074
17149,3,7,0.07973437756299973
17157,0,7,0.9623878002166748
17161,9,0,0.9998207688331604
17164,10,5,0.9646092057228088
17171,12,8,0.006363181862980127
17174,11,0,0.9996345043182373
17178,9,0,0.9995706677436829
17181,1,8,0.01166445016860962
17183,11,0,0.999601423740387
17187,8,0,0.9997116923332214
17191,1,9,0.007568446919322014
17199,1,9,0.008266424760222435
17202,10,0,0.9997683167457581
17206,1,7,0.006647955160588026
17210,3,7,0.9714117646217346
17214,9,7,0.09457045048475266
17218,12,9,0.005070889368653297
17221,8,7,0.008923562243580818
17224,10,0,0.9996565580368042
17227,0,5,0.9623305797576904
17230,0,5,0.96610027551651
17234,7,0,0.9998995065689087
17237,0,5,0.9635422825813293
17240,0,7,0.009852261282503605
17241,11,9,0.007277762051671743
17244,9,7,0.9992042183876038
17248,10,0,0.9996364116668701
17252,8,9,0.00633216742426157
17256,8,7,0.00692090205848217
17259,10,7,0.007530141156166792
17260,10,7,0.006787491496652365
17264,9,7,0.9997954964637756
17267,3,9,0.8814359903335571
17271,0,5,0.9662101864814758
17274,0,7,0.006484219338744879
17278,1,5,0.9643235206604004
17281,12,7,0.0062075718306005
17284,3,9,0.9721107482910156
17288,4,0,0.9998326301574707
17291,14,9,0.8706685900688171
17298,0,8,0.9574432969093323
17305,9,9,0.9998550415039062
17306,9,7,0.9999699592590332
17317,8,8,0.007507645059376955
17321,3,8,0.09186041355133057
17325,8,7,0.9998018145561218
17332,8,7,0.9997707009315491
17335,3,8,0.1629607230424881
17339,14,9,0.8777355551719666
17343,12,7,0.07739980518817902
17345,3,7,0.014166091568768024
17348,13,8,0.881050169467926
17356,0,9,0.9733988046646118
17359,3,9,0.9650008678436279
17360,8,7,0.00949812214821577
17363,8,7,0.9996953010559082
17373,13,9,0.9660042524337769
17376,3,9,0.9623786211013794
17379,13,7,0.9657751321792603
17383,4,0,0.9999083280563354
17386,4,8,0.9998931884765625
17390,6,7,0.006178778596222401
17394,4,0,0.999632716178894
17398,6,7,0.00990469753742218
17402,6,7,0.009468591772019863
17406,1,7,0.16667230427265167
17407,6,7,0.08597840368747711
17410,8,7,0.9999532699584961
17413,8,7,0.9996800422668457
17416,6,9,0.8832504749298096
17419,6,8,0.08850258588790894
17423,0,8,0.2434491217136383
17426,6,8,0.008911206386983395
17429,13,8,0.005863542668521404
17432,8,7,0.9999339580535889
17435,4,8,0.9998276233673096
17438,4,8,0.9999338388442993
17441,4,0,0.9997634291648865
17444,6,7,0.007750015705823898
17448,4,8,0.9997698664665222
17452,1,7,0.08762628585100174
17456,11,9,0.008642992936074734
17460,4,0,0.999744713306427
17463,9,8,0.9999374151229858
17466,1,7,0.9605352878570557
17470,6,7,0.006196688860654831
17474,2,9,0.8785853385925293
17478,0,7,0.008035654202103615
17483,11,0,0.9998205304145813
17487,1,7,0.009610768407583237
17490,8,7,0.014945738017559052
17496,6,9,0.006486056838184595
17499,6,5,0.9547603130340576
17502,5,8,0.9561327695846558
17506,10,7,0.9996583461761475
17509,6,7,0.15027077496051788
17512,11,8,0.9994783997535706
17515,9,7,0.9996351003646851
17518,6,7,0.006564675364643335
17522,9,7,0.9992586970329285
17526,6,7,0.07726693153381348
17530,3,9,0.8541354537010193
17533,6,7,0.009187162853777409
17537,8,7,0.9996029734611511
17541,10,0,0.9997585415840149
17545,8,0,0.9996252059936523
17546,8,9,0.9997028708457947
17550,0,8,0.07909738272428513
17554,11,8,0.9990979433059692
17557,8,8,0.9997915625572205
17560,6,7,0.009794220328330994
17564,6,7,0.07597775757312775
17568,6,9,0.9549453854560852
17572,13,7,0.0644083023071289
17575,9,7,0.9998142123222351
17578,6,7,0.0066459146328270435
17581,10,0,0.9994841814041138
17584,4,0,0.9996833801269531
17588,4,8,0.999455988407135
17591,4,0,0.9994617104530334
17594,6,8,0.9456519484519958
17598,1,7,0.00721746776252985
17599,0,8,0.961269736289978
17603,0,9,0.9653790593147278
17606,6,9,0.005687923636287451
17610,11,9,0.0073387715965509415
17614,11,9,0.008738826960325241
17617,0,9,0.8732427954673767
17621,9,9,0.9998108744621277
17625,6,7,0.004892778117209673
17629,11,8,0.007360813207924366
17633,6,9,0.790611982345581
17636,9,0,0.9998724460601807
17639,4,0,0.9998723268508911
17642,6,7,0.006759617477655411
17646,0,9,0.0064343037083745
17650,4,0,0.9995285272598267
17654,5,8,0.9581922292709351
17658,1,9,0.957064688205719
17662,5,9,0.791156530380249
17665,1,7,0.012301638722419739
17669,4,0,0.9995654225349426
17672,0,8,0.6992142796516418
17674,1,8,0.967261791229248
17678,5,7,0.09734436124563217
17682,4,0,0.999616265296936
17685,0,8,0.08761541545391083
17689,3,8,0.08369290083646774
17692,5,8,0.9641686081886292
17696,8,7,0.007505421992391348
17700,1,7,0.008256438188254833
17703,13,9,0.8811089992523193
17706,13,8,0.7923794984817505
17710,4,0,0.9997747540473938
17714,1,7,0.008233324624598026
17718,8,7,0.9995787739753723
17721,3,9,0.8096542954444885
17724,4,8,0.9998866319656372
17728,6,7,0.08775579184293747
17731,8,7,0.009266349487006664
17736,1,7,0.08304481953382492
17740,14,7,0.33425962924957275
17743,12,8,0.8946589827537537
17746,3,7,0.009722322225570679
17749,12,9,0.8932350277900696
17752,12,5,0.9685789942741394
17756,1,7,0.008712191134691238
17759,3,9,0.6688024997711182
17763,3,9,0.6897183656692505
17765,1,9,0.8809190392494202
17768,14,8,0.889899730682373
17771,4,0,0.999817430973053
17775,3,7,0.08218850195407867
17778,3,9,0.01175257284194231
17781,1,7,0.010064475238323212
17785,13,9,0.9720656871795654
17789,4,0,0.9998749494552612
17793,2,7,0.011441070586442947
17797,4,0,0.9998928308486938
17800,4,0,0.9999040365219116
17804,7,9,0.010306019335985184
17807,4,8,0.999691367149353
17811,4,0,0.9999270439147949
17814,2,7,0.006686992011964321
17818,0,7,0.00950413104146719
17820,4,7,0.9999306201934814
17823,2,7,0.24179194867610931
17826,11,7,0.9999209642410278
17830,13,8,0.8877952098846436
17834,9,8,0.9998674392700195
17838,4,0,0.9999245405197144
17839,13,7,0.9633810520172119
17842,8,7,0.9999364614486694
17846,13,7,0.007403735537081957
17850,0,9,0.8260980248451233
17854,13,7,0.9681770205497742
17857,1,9,0.8883877992630005
17861,13,7,0.009105092845857143
17863,5,8,0.1781483292579651
17867,4,7,0.999733030796051
17871,1,7,0.009246976114809513
17875,11,7,0.9999226331710815
17879,11,7,0.9999639987945557
17883,6,7,0.011607211083173752
17886,6,7,0.011617734096944332
17890,13,7,0.012883980758488178
17893,11,8,0.9998155236244202
17897,9,5,0.9579523801803589
17900,9,7,0.9992192983627319
17904,8,7,0.9993728995323181
17912,9,7,0.9997029900550842
17916,6,5,0.8620257377624512
17919,6,9,0.007104748860001564
17923,1,7,0.007687672507017851
17926,11,8,0.9986597299575806
17929,7,5,0.962378740310669
17930,7,9,0.006677168421447277
17933,9,7,0.9997324347496033
17937,3,8,0.1523054540157318
17940,11,8,0.9996205568313599
17944,13,5,0.86518394947052
17947,8,7,0.9995129108428955
17948,8,9,0.9998196959495544
17952,7,8,0.9509722590446472
17955,6,7,0.007821308448910713
17958,7,8,0.9995513558387756
17962,13,5,0.7801714539527893
17966,9,0,0.9997536540031433
17970,7,7,0.0066402386873960495
17974,7,0,0.999625563621521
17977,10,0,0.9996040463447571
17981,9,7,0.0051293447613716125
17985,13,9,0.8685821890830994
17988,9,7,0.9994722008705139
17992,10,9,0.0063409279100596905
17995,1,7,0.005872515961527824
17998,0,7,0.07994163036346436
18001,8,8,0.005834260955452919
18004,6,9,0.8656193614006042
18007,11,9,0.005898411851376295
18010,0,9,0.8693794012069702
18014,6,5,0.951033890247345
18017,13,5,0.9612972736358643
18020,6,8,0.15842200815677643
18024,1,8,0.1739085167646408
18027,9,8,0.9997660517692566
18031,4,0,0.9998618364334106
18034,6,9,0.9677131772041321
18037,6,9,0.006163340527564287
18040,8,7,0.9997687935829163
18043,6,9,0.009205985814332962
18047,1,7,0.009031211026012897
18051,4,0,0.9996846914291382
18055,3,7,0.22541683912277222
18059,6,7,0.9639291763305664
18062,6,8,0.09243419766426086
18065,7,7,0.013639324344694614
18068,4,0,0.9998892545700073
18071,13,8,0.9657237529754639
18074,6,9,0.008084111846983433
18077,13,7,0.09702025353908539
18080,13,7,0.16599079966545105
18084,5,7,0.9587411284446716
18087,0,9,0.9723168015480042
18088,9,7,0.0962754338979721
18091,1,8,0.8784124851226807
18094,4,8,0.9997968077659607
18098,4,0,0.9997838139533997
18102,8,9,0.9995803236961365
18106,9,7,0.9998773336410522
18108,4,0,0.9999369382858276
18111,5,7,0.01109290774911642
18115,4,0,0.9995607733726501
18119,4,0,0.9999498128890991
18125,9,8,0.9998314380645752
18127,6,7,0.011558911763131618
18131,4,7,0.9997976422309875
18135,5,7,0.010453867726027966
18139,4,0,0.9998997449874878
18143,4,0,0.9998633861541748
18146,1,7,0.007728963624686003
18150,1,7,0.07750874012708664
18153,6,7,0.011863932013511658
18157,6,9,0.008687907829880714
18161,10,8,0.9992496371269226
18164,6,9,0.8752104043960571
18167,1,5,0.9656760692596436
18168,7,8,0.006861308589577675
18172,6,9,0.8668624758720398
18176,11,8,0.9991917014122009
18180,0,8,0.9678372144699097
18183,6,5,0.9538899064064026
18187,8,8,0.9995287656784058
18191,6,9,0.8758333921432495
